drug_normalized,diseaseId,diseaseName,mechanism_score,safety_penalty,trial_penalty,risk_multiplier,phenotype_boost,phenotype_multiplier,final_score,n_trials,trial_statuses,trial_source,example_condition,example_whyStopped,is_known_indication,original_indications,signature_genes,n_signature_targets,ci_lower,ci_upper,ci_width,confidence_tier,n_evidence_paths
angiotensin 1-7,EFO_0005611,opioid dependence,1.094739056230181,0.0,0.0,1.0,0.0,1.0,1.0947,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,1.094739056230181,1.094739056230181,0.0,HIGH,1
angiotensin 1-7,EFO_1000954,habitual abortion,0.9272972624881122,0.0,0.0,1.0,0.1792,1.1792,1.0934,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,0.9272972624881121,0.9272972624881121,0.0,HIGH,1
angiotensin 1-7,MONDO_0007079,alcohol dependence,0.977364438339319,0.0,0.0,1.0,0.1099,1.1099,1.0847,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,0.9773644383393191,0.9773644383393191,0.0,HIGH,1
angiotensin 1-7,EFO_0003907,deep vein thrombosis,1.0833229679674583,0.0,0.0,1.0,0.0,1.0,1.0833,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,1.083322967967458,1.083322967967458,0.0,HIGH,1
angiotensin 1-7,HP_0002140,Ischemic stroke,1.075660534481664,0.0,0.0,1.0,0.0,1.0,1.0757,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,True,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,1.075660534481664,1.075660534481664,0.0,HIGH,1
angiotensin 1-7,EFO_0000612,myocardial infarction,1.0666726430429052,0.0,0.0,1.0,0.0,1.0,1.0667,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,1.066672643042905,1.066672643042905,0.0,HIGH,1
angiotensin 1-7,EFO_0004194,IGA glomerulonephritis,0.8569205827605783,0.0,0.0,1.0,0.2398,1.2398,1.0624,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,0.856920582760578,0.856920582760578,0.0,HIGH,1
angiotensin 1-7,MONDO_0024307,prothrombin deficiency,1.049402556648148,0.0,0.0,1.0,0.0,1.0,1.0494,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,1.049402556648148,1.049402556648148,0.0,HIGH,1
angiotensin 1-7,EFO_0003827,pulmonary embolism,1.0454759191694794,0.0,0.0,1.0,0.0,1.0,1.0455,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,1.045475919169479,1.045475919169479,0.0,HIGH,1
angiotensin 1-7,EFO_0003777,heart disease,1.0378530990669903,0.0,0.0,1.0,0.0,1.0,1.0379,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,1.03785309906699,1.03785309906699,0.0,HIGH,1
angiotensin 1-7,HP_0001907,Thromboembolism,1.0361105866943223,0.0,0.0,1.0,0.0,1.0,1.0361,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,1.036110586694322,1.036110586694322,0.0,HIGH,1
angiotensin 1-7,EFO_0003086,kidney disease,1.033572998362213,0.0,0.0,1.0,0.0,1.0,1.0336,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,1.033572998362213,1.033572998362213,0.0,HIGH,1
angiotensin 1-7,EFO_0003144,heart failure,1.0301239404233142,0.0,0.0,1.0,0.0,1.0,1.0301,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,True,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,1.030123940423314,1.030123940423314,0.0,HIGH,1
angiotensin 1-7,MONDO_0001134,essential hypertension,1.0165304035440093,0.0,0.0,1.0,0.0,1.0,1.0165,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,1.016530403544009,1.016530403544009,0.0,HIGH,1
angiotensin 1-7,EFO_0003884,chronic kidney disease,0.9968240082473134,0.0,0.0,1.0,0.0,1.0,0.9968,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,0.9968240082473131,0.9968240082473131,0.0,HIGH,1
angiotensin 1-7,EFO_0000319,cardiovascular disease,0.9951582251789096,0.0,0.0,1.0,0.0,1.0,0.9952,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,0.9951582251789091,0.9951582251789091,0.0,HIGH,1
angiotensin 1-7,EFO_0003890,drug dependence,0.9730996295634804,0.0,0.0,1.0,0.0,1.0,0.9731,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,0.9730996295634801,0.9730996295634801,0.0,HIGH,1
angiotensin 1-7,HP_0012532,Chronic pain,0.9670198403404134,0.0,0.0,1.0,0.0,1.0,0.967,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,0.9670198403404131,0.9670198403404131,0.0,HIGH,1
angiotensin 1-7,MONDO_0005277,migraine disorder,0.7996432665073555,0.0,0.0,1.0,0.2079,1.2079,0.9659,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,0.7996432665073551,0.7996432665073551,0.0,HIGH,1
angiotensin 1-7,HP_0002019,Constipation,0.9577162630870492,0.0,0.0,1.0,0.0,1.0,0.9577,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,0.957716263087049,0.957716263087049,0.0,HIGH,1
angiotensin 1-7,EFO_0005762,neuropathic pain,0.9558657413264998,0.0,0.0,1.0,0.0,1.0,0.9559,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,0.955865741326499,0.955865741326499,0.0,HIGH,1
angiotensin 1-7,EFO_0000373,congestive heart failure,0.952628643950579,0.0,0.0,1.0,0.0,1.0,0.9526,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,0.9526286439505791,0.9526286439505791,0.0,HIGH,1
angiotensin 1-7,EFO_0000401,diabetic nephropathy,0.9401290468381912,0.0,0.0,1.0,0.0,1.0,0.9401,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,0.9401290468381911,0.9401290468381911,0.0,HIGH,1
angiotensin 1-7,MONDO_0000831,thrombotic disease,0.8995889438894917,0.0,0.0,1.0,0.0,1.0,0.8996,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,0.8995889438894911,0.8995889438894911,0.0,HIGH,1
angiotensin 1-7,HP_0004419,Recurrent thrombophlebitis,0.8990833904171056,0.0,0.0,1.0,0.0,1.0,0.8991,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,0.899083390417105,0.899083390417105,0.0,HIGH,1
angiotensin 1-7,EFO_0005672,acute coronary syndrome,0.8989041006135591,0.0,0.0,1.0,0.0,1.0,0.8989,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,0.8989041006135591,0.8989041006135591,0.0,HIGH,1
angiotensin 1-7,HP_0000093,Proteinuria,0.8933641730110159,0.0,0.0,1.0,0.0,1.0,0.8934,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,0.8933641730110151,0.8933641730110151,0.0,HIGH,1
angiotensin 1-7,EFO_0000555,irritable bowel syndrome,0.8854999633290198,0.0,0.0,1.0,0.0,1.0,0.8855,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,0.885499963329019,0.885499963329019,0.0,HIGH,1
angiotensin 1-7,EFO_0022041,response to tramadol,0.8702858609788808,0.0,0.0,1.0,0.0,1.0,0.8703,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,0.87028586097888,0.87028586097888,0.0,HIGH,1
angiotensin 1-7,MONDO_0005178,osteoarthritis,0.697829315820307,0.0,0.0,1.0,0.2303,1.2303,0.8585,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,0.697829315820307,0.697829315820307,0.0,HIGH,1
angiotensin 1-7,MONDO_0005090,schizophrenia,0.6910982345036026,0.0,0.0,1.0,0.2398,1.2398,0.8568,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,0.6910982345036021,0.6910982345036021,0.0,HIGH,1
angiotensin 1-7,EFO_1001395,Phlebitis,0.8466596340577744,0.0,0.0,1.0,0.0,1.0,0.8467,1,TERMINATED,STOPPED,Peripheral Arterial Disease,Study funding ended prior to completion.,False,Aging; Brain Injuries; COVID-19; HIV Infections; Heart Failure,,,0.8466596340577741,0.8466596340577741,0.0,HIGH,1
aspirin,EFO_0000729,ulcerative colitis,6.057149256790778,1.0,0.0,0.7408,0.2398,1.2398,5.5632,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,True,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.66332,0.687562,0.024242,HIGH,9
aspirin,MONDO_0005178,osteoarthritis,5.985396936184747,1.0,0.0,0.7408,0.2303,1.2303,5.4551,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.657531,0.676756,0.019224,HIGH,9
aspirin,EFO_0000685,rheumatoid arthritis,5.892222396044779,1.0,0.0,0.7408,0.2398,1.2398,5.4118,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.647296,0.666221,0.018925,HIGH,9
aspirin,EFO_0001645,coronary artery disease,5.934693858188188,1.0,0.0,0.7408,0.2303,1.2303,5.4089,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.651961,0.671023,0.019061,HIGH,9
aspirin,MONDO_0005277,migraine disorder,6.04297923431694,1.0,0.0,0.7408,0.2079,1.2079,5.4077,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.66869,0.676947,0.008258,HIGH,9
aspirin,MONDO_0005129,cataract,5.686503462651316,1.0,0.0,0.7408,0.2398,1.2398,5.2228,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.631834,0.631834,0.0,HIGH,9
aspirin,HP_0002014,Diarrhea,5.336315049643433,1.0,0.0,0.7408,0.2398,1.2398,4.9012,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.58439,0.609991,0.025601,HIGH,9
aspirin,EFO_0000712,stroke,5.771945081038044,1.0,0.0,0.7408,0.1386,1.1386,4.8687,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,True,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.638698,0.646585,0.007887,HIGH,9
aspirin,EFO_0004274,gout,6.0186451964646155,1.0,0.0,0.7408,0.0,1.0,4.4587,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.663278,0.676929,0.013651,HIGH,9
aspirin,HP_0012531,Pain,5.939285859486934,1.0,0.0,0.7408,0.0,1.0,4.3999,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.645121,0.686864,0.041743,HIGH,9
aspirin,EFO_0004253,nephrolithiasis,4.9599613171140895,1.0,0.0,0.7408,0.1946,1.1946,4.3894,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.548848,0.555625,0.006778,HIGH,9
aspirin,HP_0002315,Headache,5.861649832735435,1.0,0.0,0.7408,0.0,1.0,4.3424,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,True,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.651294,0.651294,0.0,HIGH,9
aspirin,HP_0001945,Fever,5.850945009524446,1.0,0.0,0.7408,0.0,1.0,4.3345,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,True,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.644797,0.658068,0.013271,HIGH,9
aspirin,EFO_0002609,juvenile idiopathic arthritis,5.843632694095558,1.0,0.0,0.7408,0.0,1.0,4.3291,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.643991,0.657245,0.013254,HIGH,9
aspirin,HP_0100607,Dysmenorrhea,5.827912061520153,1.0,0.0,0.7408,0.0,1.0,4.3174,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.647546,0.647546,0.0,HIGH,9
aspirin,EFO_0003898,ankylosing spondylitis,5.810859933131266,1.0,0.0,0.7408,0.0,1.0,4.3048,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.645651,0.645651,0.0,HIGH,9
aspirin,HP_0001643,Patent ductus arteriosus,5.781133788032948,1.0,0.0,0.7408,0.0,1.0,4.2828,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.639715,0.647615,0.0079,HIGH,9
aspirin,MONDO_0002258,pharyngitis,5.7745018750198875,1.0,0.0,0.7408,0.0,1.0,4.2779,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.641611,0.641611,0.0,HIGH,9
aspirin,EFO_0007214,common cold,5.761587409964068,1.0,0.0,0.7408,0.0,1.0,4.2683,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,True,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.640176,0.640176,0.0,HIGH,9
aspirin,EFO_0005755,rheumatic disease,5.748578646692054,1.0,0.0,0.7408,0.0,1.0,4.2587,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.638731,0.638731,0.0,HIGH,9
aspirin,EFO_0010072,toothache,5.746916587575841,1.0,0.0,0.7408,0.0,1.0,4.2574,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.635929,0.643782,0.007853,HIGH,9
aspirin,HP_0003418,Back pain,5.736558999935033,1.0,0.0,0.7408,0.0,1.0,4.2497,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.634782,0.642621,0.007839,HIGH,9
aspirin,EFO_0005856,arthritis,5.668014019087259,1.0,0.0,0.7408,0.0,1.0,4.199,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.629779,0.629779,0.0,HIGH,9
aspirin,EFO_0000612,myocardial infarction,5.63498309978976,1.0,0.0,0.7408,0.0,1.0,4.1745,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,True,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.620997,0.633778,0.012781,HIGH,9
aspirin,HP_0003326,Myalgia,5.620954770693112,1.0,0.0,0.7408,0.0,1.0,4.1641,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.624551,0.624551,0.0,HIGH,9
aspirin,MONDO_0003937,spondylitis,5.603066046582771,1.0,0.0,0.7408,0.0,1.0,4.1509,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.622563,0.622563,0.0,HIGH,9
aspirin,HP_0002829,Arthralgia,5.602050169723993,1.0,0.0,0.7408,0.0,1.0,4.1501,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.62245,0.62245,0.0,HIGH,9
aspirin,EFO_0009846,muscle cramp,5.599539459049,1.0,0.0,0.7408,0.0,1.0,4.1482,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.622171,0.622171,0.0,HIGH,9
aspirin,EFO_0007328,influenza,5.555764290139795,1.0,0.0,0.7408,0.0,1.0,4.1158,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.610334,0.628178,0.017844,HIGH,9
aspirin,EFO_0009582,sprain,5.5237750575367635,1.0,0.0,0.7408,0.0,1.0,4.0921,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.613753,0.613753,0.0,HIGH,9
aspirin,EFO_0002496,actinic keratosis,5.513092179827513,1.0,0.0,0.7408,0.0,1.0,4.0842,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.612566,0.612566,0.0,HIGH,9
aspirin,EFO_0004142,colorectal neoplasm,4.563587906174372,1.0,0.0,0.7408,0.2079,1.2079,4.0838,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.507065,0.507065,0.0,HIGH,9
aspirin,EFO_0005752,eye inflammation,5.386587567932229,1.0,0.0,0.7408,0.0,1.0,3.9905,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.59851,0.59851,0.0,HIGH,9
aspirin,EFO_0000319,cardiovascular disease,5.342517003585305,1.0,0.0,0.7408,0.0,1.0,3.9578,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,True,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.586907,0.604067,0.017159,HIGH,9
aspirin,HP_0002018,Nausea,5.331750711664693,1.0,0.0,0.7408,0.0,1.0,3.9499,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.589988,0.597274,0.007286,HIGH,9
aspirin,MONDO_0002471,bursitis,5.322187361455284,1.0,0.0,0.7408,0.0,1.0,3.9428,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,False,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.591354,0.591354,0.0,HIGH,9
aspirin,EFO_0009454,gastric ulcer,5.260753351130155,1.0,0.0,0.7408,0.0,1.0,3.8973,4,"TERMINATED,WITHDRAWN",STOPPED,Coronary Artery Disease | Stents | Atherosclerosis,cannot use bioabsorbable scaffold,True,"Abortion, Habitual; Acute Chest Syndrome; Acute Coronary Syndrome; Acute Lung Injury; Adenocarcinoma of Lung",,,0.584528,0.584528,0.0,HIGH,9
