feature_id	meta_logFC	meta_se	meta_z	meta_p	tau2	I2	k	fdr	n	pos	neg	sign_concordance	meta_rank_up	rra_score	rra_rank_up	ensemble_rank_up
VWC2L	0.0432510987903241	0.0620304009595349	0.697256476200092	0.488141015529454			1	0.633701785246136	1	1	0	1	0.3779122370504411	1.0	1.0	0.5645385659353087
LOC100996286	-0.0671515265096128	0.0956828815007996	-0.701813380369942	0.488197387897755			1	0.633728445099016	1	0	1	1	0.6083465279348563	1.0	1.0	0.7258425695543994
LOC101928460	-0.0376680433413457	0.053688460636934	-0.701604085765735	0.488326064339551			1	0.63376174026281	1	0	1	1	0.6082899796426148	1.0	1.0	0.7258029857498303
MRPL11	-0.0308897172025108	0.0445707535777883	-0.693049022574852	0.488278787417053	0.0	0.0	2	0.63376174026281	2	0	2	1	0.606932820628817	0.576323654269644	0.4905640540398465	0.5720221906521259
MUC8	0.0557549741048113	0.0794686849607049	0.701596787871608	0.488330551505375			1	0.63376174026281	1	1	0	1	0.3772336575435422	0.960464822452358	0.7458339904326342	0.4878137574102698
ZNF121	-0.028055390632767	0.0405089465070006	-0.692572704351088	0.488577744899575	0.0	0.0	2	0.634036019725844	2	0	2	1	0.6068762723365755	0.706260013365119	0.583399043263418	0.5998331036146282
LRRIQ4	0.0236208467741954	0.0339203197695353	0.696362738756074	0.488696672506496			1	0.634143818359618	1	1	0	1	0.3780818819271658	1.0	1.0	0.564657317349016
LINC01102	-0.0315969724745178	0.0450966192078588	-0.700650581563141	0.488912531459907			1	0.634377372245726	1	0	1	1	0.6082334313503732	1.0	1.0	0.7257634019452612
DEFB135	0.0250718245967749	0.0360328797870199	0.695804075193749	0.489044183504392			1	0.634408549082429	1	1	0	1	0.37813843021940735	1.0	1.0	0.5646969011535852
DEFT1P2	-0.0267659279237569	0.0386825987726441	-0.691937170019856	0.48897678675058	0.0	0.0	2	0.634408549082429	2	0	2	1	0.6068197240443338	0.720122908842385	0.5926510014193345	0.602569107256834
FAM71A	-0.0421386984600643	0.0609048679227363	-0.691877347366081	0.489014357478516	0.0023891141134507	0.280274486494818	2	0.634408549082429	2	0	2	1	0.6067631757520923	1.0	1.0	0.7247342230264646
CTNNB1	0.0630537967513978	0.0911522013262884	0.69174189798983	0.48909943019114	0.0095174137131497	0.403318715539971	2	0.634433677363759	2	2	0	1	0.37864736484958156	0.239560890639722	0.24654365767754824	0.33901625269797153
NRL	-0.0327228564119426	0.0473544329322443	-0.691019919059388	0.48955302341419	0.0	0.0	2	0.634971735650384	2	0	2	1	0.6065935308753676	0.592099344321069	0.503232928560164	0.5755853501808065
SLC15A1	0.0223698945545751	0.0323747479468441	0.690967373438833	0.489586044763231	0.0	0.0	2	0.634971735650384	2	2	0	1	0.37876046143406467	0.223133551666245	0.23555695736739737	0.33579941021406445
SMC1A	-0.0770203720122128	0.111497484330544	-0.690781253717611	0.489703017994629	0.0141436788310755	0.476143190621464	2	0.635076867865725	2	0	2	1	0.6065369825831259	1.0	1.0	0.724575887808188
LOC102546294	0.0420460220942305	0.0601258641338256	0.699300088239002	0.48974385451905			1	0.635083253157944	1	1	0	1	0.37751639900475004	0.962555885140678	0.7468327813699206	0.48831131371430114
LOC100133461	-0.0606334465961522	0.0867494039737161	-0.698949431566392	0.489959838848887			1	0.635145601827505	1	0	1	1	0.6080637864736484	1.0	1.0	0.7256446505315539
LOC101929368	0.10702446740481	0.153126661640592	0.698927712902213	0.489973218066501			1	0.635145601827505	1	1	0	1	0.3776294955892332	0.963170502926806	0.7471744730063608	0.4884929888143714
LOC101929926	-0.0438708442014408	0.0627675554111322	-0.698941418286621	0.489964775197222			1	0.635145601827505	1	0	1	1	0.6080072381814069	1.0	1.0	0.7256050667269848
MIR296	0.0418229233871008	0.060241297383763	0.694256684424819	0.490007433031704			1	0.635145601827505	1	1	0	1	0.3783080750961321	1.0	1.0	0.5648156525672925
NEUROD2	-0.0356951211154714	0.0517071257460657	-0.690332726881215	0.489984971640236	0.0	0.0	2	0.635145601827505	2	0	2	1	0.6063673377064013	0.913754919685387	0.7191294748462388	0.6401959788483524
TMC3-AS1	0.0707834199341368	0.101272076197452	0.698943110400236	0.48996373281742			1	0.635145601827505	1	1	0	1	0.37757294729699165	0.963047593938731	0.7470956210902592	0.48842974943497186
LINC00358	0.0377697513658655	0.0540633114024796	0.698620753817407	0.490162334301063			1	0.635299818218997	1	1	0	1	0.37774259217371636	0.963416299049234	0.7474635966987331	0.4886588935312214
UCKL1	0.0295910864392319	0.0428870264461882	0.689977573436126	0.490208290701018	0.0	0.0	2	0.635312818816915	2	2	0	1	0.3788170097263063	0.3966058514487	0.35945960153498396	0.37300978726890954
LOC101929745	0.0402796787735586	0.0577017541042146	0.698066798815333	0.490503728069543			1	0.635602544675152	1	1	0	1	0.3777991404659579	0.963784938598565	0.7477264364190717	0.48877732925189205
ZBTB12	-0.0228784218043959	0.0331802173779478	-0.689519949305738	0.490496123610696	0.0	0.0	2	0.635602544675152	2	0	2	1	0.6062542411219182	0.905696140291178	0.7141880881038742	0.638634395216505
BANF2	-0.0266417193470405	0.0386571860879324	-0.689178961097667	0.490710654815637	0.0	0.0	2	0.635777508957413	2	0	2	1	0.606141144537435	0.681825724747035	0.5668401408820901	0.5943508434408314
CILP2	0.0319138714011643	0.0463064342240858	0.689188704246302	0.490704524257453	0.0	0.0	2	0.635777508957413	2	2	0	1	0.37887355801854783	0.402097779794731	0.3634284813120959	0.3742400350066122
CLDND2	0.0288406819725241	0.04185935302464	0.688990151270311	0.490829465363275	0.0	0.0	2	0.635884854614224	2	2	0	1	0.37893010631078944	0.311980217702759	0.2980076749198339	0.35465337689350274
VCPIP1	-0.0207463871698037	0.0301179371321547	-0.688838252061236	0.490925060740254	0.0	0.0	2	0.635962110770688	2	0	2	1	0.6060280479529518	0.965939078419957	0.7488566472165273	0.6488766277320245
CCDC17	0.0324805381189748	0.0471706953949874	0.688574502601595	0.491091071075142	0.0018953827657394	0.354440187667979	2	0.636046814232039	2	2	0	1	0.378986654603031	0.325678536424173	0.3079955842926983	0.35768933350993115
HMCN2	-0.0596222882055122	0.0866026539233008	-0.688457980263705	0.491164422676484	0.0079846289086873	0.393853838620017	2	0.636046814232039	2	0	2	1	0.6058584030762271	1.0	1.0	0.724100882153359
LOC284395	0.0407866482033672	0.0585102924746582	0.697085016641005	0.49110911481003			1	0.636046814232039	1	1	0	1	0.37796878534268263	0.964399192155954	0.7482521158597487	0.48905378449780246
OR5M9	0.0290839314516154	0.0419917956819355	0.692609853408271	0.491033730355856			1	0.636046814232039	1	1	0	1	0.37847771997285684	1.0	1.0	0.5649344039809998
SNORD13	0.116038407258067	0.167590895406112	0.692390878256714	0.491170283598322			1	0.636046814232039	1	1	0	1	0.3785342682650984	1.0	1.0	0.5649739877855688
MAPK15	0.044393577279895	0.0644891919285023	0.688387867057059	0.491208562250934	0.0037617412275602	0.372378765259213	2	0.63604980704734	2	2	0	1	0.37904320289527255	0.32128494712607	0.30473637176050045	0.3567511535548409
NKRF	0.0275556756720833	0.0400449571074458	0.688118496372661	0.491378163631699	0.0	0.0	2	0.636222832454456	2	2	0	1	0.3791562994797557	0.262969540266242	0.2626557325343006	0.34420612939611916
AGPAT1	-0.0798072343533622	0.114591995465217	-0.696446850666692	0.491502846872907			1	0.63633233851936	1	0	1	1	0.607724496720199	1.0	1.0	0.7254071477041393
REG4	-0.0250890422498305	0.0364735277075488	-0.687869910774709	0.491534706184939	0.0	0.0	2	0.63633233851936	2	0	2	1	0.605745306491744	0.886728010835819	0.7022025968564369	0.6346824936011518
LHFPL5	0.0293465288287036	0.042667354124933	0.687798187409861	0.491579877730779	0.0	0.0	2	0.636344232324946	2	2	0	1	0.3793259443564804	0.391831391800201	0.35599011722651525	0.3723251962174909
SNORA50A	-0.040935947580639	0.059191340165439	-0.691586767020709	0.49167190761917			1	0.636408387565872	1	0	1	1	0.6067066274598507	1.0	1.0	0.7246946392218955
ZNF252P-AS1	-0.0229404603664056	0.0333628357625257	-0.687605230253632	0.49170141366843	0.0	0.0	2	0.636408387565872	2	0	2	1	0.6055756616150192	0.969382391294945	0.7509856489512695	0.6491986578158943
UNC5B-AS1	-0.0691628552966339	0.0993829554689918	-0.695922705963531	0.491826363860614			1	0.636523523017498	1	0	1	1	0.6076679484279575	1.0	1.0	0.7253675638995702
MPZL1	0.0221169378947537	0.0321839475734827	0.68720401200804	0.491954176498836	0.0	0.0	2	0.636642345935267	2	2	0	1	0.3794390409409636	0.402786926065494	0.36390159280870527	0.37477780650128606
GJB1	0.0267824750788332	0.0389884563513334	0.686933456341295	0.49212466277336	0.0	0.0	2	0.636816371760873	2	2	0	1	0.37949558923320514	0.212932914243733	0.2281448772538506	0.33409037563939875
PPBPP2	0.022831527234951	0.0332456844787831	0.686751606799427	0.492239270126664	0.0	0.0	2	0.636918069285134	2	2	0	1	0.37955213752544675	0.328439681651042	0.3098880302791358	0.3586529053515535
PCDHA12	-0.0372552721774166	0.0539532083788694	-0.690510783266181	0.49234357225479			1	0.636959816501113	1	0	1	1	0.6064238859986428	1.0	1.0	0.72449672019905
SCGB1A1	-0.0230393205691149	0.0335560227917545	-0.68659270832228	0.49233942470848	0.0	0.0	2	0.636959816501113	2	0	2	1	0.6054060167382945	0.546659991592253	0.4678021342585291	0.5641248519943649
LOC105370941	0.0390247558538492	0.056205623760611	0.694321194976184	0.492815605343006			1	0.637523859903857	1	1	0	1	0.3782515268038905	0.967099744289753	0.7495663144614414	0.48964596310115577
OGFOD3	0.043626284251066	0.0636331217316679	0.685590822261275	0.492971170594131	0.0	0.0	2	0.637678456644474	2	2	0	1	0.37966523410992986	0.363573422592394	0.3349892235714661	0.3662624309483907
SNORD89	0.116669163722598	0.168267801438831	0.693354062541845	0.493413538025093			1	0.638203994034212	1	1	0	1	0.37842117168061523	0.96795827149344	0.7501971297902539	0.4899539591135068
CENPBD1P1	-0.0264578625297077	0.0386421549510447	-0.684689106061161	0.49354012487485	0.0	0.0	2	0.63829322115627	2	0	2	1	0.6051232752770866	0.653423575592776	0.5467591862482258	0.5876140485684284
LOC101928632	-0.0482895336283642	0.0696692179356877	-0.693125817386679	0.49355471081717			1	0.63829322115627	1	0	1	1	0.6070459172133001	1.0	1.0	0.72493214204931
HNRNPA1P33	-0.0478442790437441	0.0690336710556225	-0.6930571460584	0.493597189431057			1	0.638299485403833	1	0	1	1	0.6069893689210586	1.0	1.0	0.724892558244741
SATL1	-0.0335650100806455	0.0487545036091924	-0.688449427148244	0.493631744084077			1	0.638299485403833	1	0	1	1	0.6058018547839855	1.0	1.0	0.7240612983487899
KRT28	0.0223959576612911	0.0325394784721524	0.688270332312111	0.493743750201042			1	0.638397636803044	1	1	0	1	0.37909975118751416	1.0	1.0	0.5653698258312598
CGB2	0.0402111592741941	0.0584414993833278	0.688058309565985	0.493876367463514			1	0.638522421569292	1	1	0	1	0.37921284777199726	1.0	1.0	0.5654489934403981
NBPF22P	-0.0397175806451608	0.0577484413775726	-0.68776887648756	0.494057435291913			1	0.638709824234388	1	0	1	1	0.6056322099072609	1.0	1.0	0.7239425469350826
CIZ1	0.0444259971546588	0.0649688862563635	0.683804197894918	0.49409881543616	0.0	0.0	2	0.638716626620837	2	2	0	1	0.3798914272788962	0.285530986560581	0.2785575356147821	0.3494912597796619
LINC01020	0.0380213123283668	0.0549453921164365	0.691983638005434	0.494261505784549			1	0.638880233045389	1	1	0	1	0.37859081655733995	0.968693867855325	0.7506702412868632	0.4902146439761969
GPR26	0.026112904415404	0.038205867004794	0.683478912077231	0.494304271044346	0.0	0.0	2	0.638888812245886	2	2	0	1	0.38000452386337935	0.211043397528303	0.2267781107080902	0.3340365999167926
RHOBTB1	-0.0292113300344619	0.0427543799294368	-0.683235965126221	0.494457749938852	0.0	0.0	2	0.63904047722858	2	0	2	1	0.6048405338158788	0.560128441914009	0.47818430321190136	0.5668436646346855
OR7E47P	0.0591689412447138	0.0855655741653562	0.691504051972693	0.494558449116449			1	0.639123912172996	1	1	0	1	0.3787039131418231	0.968939008366023	0.7507753771749986	0.49032535235177577
GHDC	0.0349013795409775	0.0511054958059912	0.682928107643678	0.494652271900085	0.0	0.0	2	0.639168235490813	2	2	0	1	0.38017416874010407	0.268757466381838	0.26699258791988645	0.3462196944940388
LINC01487	-0.0324705337322109	0.046968079274732	-0.691331947859309	0.494665034546894			1	0.639168235490813	1	0	1	1	0.6066500791676092	1.0	1.0	0.7246550554173263
LOC100132661	-0.0538381836413451	0.0779417024835963	-0.690749392504942	0.4950259113776			1	0.639587799868596	1	0	1	1	0.6064804342908844	1.0	1.0	0.724536304003619
D2HGDH	0.0275592747680803	0.0404083434415629	0.682019415320393	0.495226674170309	0.0	0.0	2	0.639800446086188	2	2	0	1	0.38040036190907034	0.243178195583472	0.24875151132839193	0.34090570673486675
LEXM	-0.0228375317300007	0.0334882972539242	-0.681955596512885	0.495267028678013	0.0	0.0	2	0.639805839370442	2	0	2	1	0.6045012440624293	0.841071235403367	0.6724754244861484	0.624893498189545
CNGA4	-0.028815124668548	0.0422705387501539	-0.68168340221221	0.495439164853728	0.0	0.0	2	0.639811754478486	2	0	2	1	0.6043315991857046	0.820607713866798	0.6598065499658309	0.6209740844197424
LOC100288884	0.0527107258064525	0.0768757275785073	0.685661488570929	0.495376901258277			1	0.639811754478486	1	1	0	1	0.3796086858176883	1.0	1.0	0.5657260800723818
MGAT4D	-0.0183105502858007	0.0268616148811209	-0.681662303879948	0.495452508811829	0.0	0.0	2	0.639811754478486	2	0	2	1	0.604275050893463	0.607335283803728	0.5141407769542133	0.5772347687116881
MIR122	-0.0216125907258049	0.0315228849341882	-0.685615887344274	0.495405474115934			1	0.639811754478486	1	0	1	1	0.6052929201538113	1.0	1.0	0.7237050441076679
MLXIPL	0.0313943025686863	0.0460483875140826	0.681767685330681	0.495385860640352	0.0	0.0	2	0.639811754478486	2	2	0	1	0.3804569102013119	0.251280081448976	0.2542711454555012	0.3426011807775686
LOC100506142	-0.0542676843942305	0.0786708960047862	-0.689806359786838	0.495610407020395			1	0.639968925720969	1	0	1	1	0.6063107894141597	1.0	1.0	0.7244175525899117
PACRG-AS1	-0.0443500591480759	0.0643206417209767	-0.689515184572733	0.495790956822925			1	0.640155321295021	1	0	1	1	0.6061976928296765	1.0	1.0	0.7243383849807735
LGALS13	-0.0230864747361634	0.0339032536572896	-0.680951597434647	0.49590211790541	0.0	0.0	2	0.640252102872108	2	0	2	1	0.6042185026012215	0.587187024094745	0.49908006097881513	0.5726769701144996
IQCF5-AS1	-0.0424909309033659	0.0616617424517136	-0.689097148635394	0.496050233970345			1	0.640396578882434	1	0	1	1	0.6060845962451934	1.0	1.0	0.7242592173716353
GOLGA6L3	-0.05171268145161	0.075580514824499	-0.684206525606354	0.496288997157401			1	0.64065804991105	1	0	1	1	0.6048970821081203	1.0	1.0	0.7234279574756841
EPS15	-0.0267809255970497	0.039367343636303	-0.680282770523369	0.496325431837871	0.0	0.0	2	0.640658316541673	2	0	2	1	0.6041619543089799	0.547284873344255	0.46830152972717237	0.5634038269344377
LOC101928748	-0.0407570617456732	0.0591891990304517	-0.688589513176289	0.496365185312804			1	0.640662866730284	1	0	1	1	0.6059714996607103	1.0	1.0	0.7241800497624972
LOC101928335	-0.0458566480725957	0.0666021776648898	-0.688515746486915	0.496410961567224			1	0.640675189341322	1	0	1	1	0.6059149513684686	1.0	1.0	0.724140465957928
FAM153C	0.0487259778225821	0.0712962255051644	0.683429977917311	0.496776178942012			1	0.640999070708984	1	1	0	1	0.3800610721556209	1.0	1.0	0.5660427505089346
KRT32	0.0266353392684809	0.0392037482512836	0.679407976445437	0.496879397267516	0.0	0.0	2	0.640999070708984	2	2	0	1	0.38085274824700294	0.302945068538552	0.2909898543867949	0.3538938800889405
LOC100505555	0.0814879751375006	0.118463151911323	0.687876135513424	0.496807974210048			1	0.640999070708984	1	1	0	1	0.3792693960642389	0.970409239525923	0.7515376123639804	0.4909498609541613
LOC101927651	-0.0560510429624985	0.0814916863704564	-0.687813020676659	0.496847159827842			1	0.640999070708984	1	0	1	1	0.6056887581995024	1.0	1.0	0.7239821307396517
RBCK1	0.0353783840355057	0.0520674710204137	0.679471911006302	0.496838899396611	0.0	0.0	2	0.640999070708984	2	2	0	1	0.3807961999547614	0.209935850777846	0.22593702360300688	0.33433844704923504
SOX7	0.211424801634017	0.311112369164997	0.67957697150218	0.496772355072778	0.133864647857834	0.578337386576589	2	0.640999070708984	2	2	0	1	0.3807396516625198	0.300955286935768	0.289544235924933	0.35338102694124374
DNMT3L	-0.0283662630994065	0.0417881130393201	-0.678811772924889	0.497257133296116	0.0	0.0	2	0.641158960642254	2	0	2	1	0.6039357611400136	0.794145243009945	0.6423277085633181	0.6154533453670049
FKBPL	0.0258625918611484	0.0380873431966703	0.679033760049963	0.497116471279182	0.0	0.0	2	0.641158960642254	2	2	0	1	0.3809092965392445	0.213044324530509	0.22830258108605372	0.3351272819032873
KRTAP9-3	-0.0231469931065167	0.0340957226612526	-0.678882607548353	0.497212246673794	0.0	0.0	2	0.641158960642254	2	0	2	1	0.6039923094322551	0.572938231910481	0.48769910108815645	0.5691043469290255
LINC00672	0.0682140668788493	0.0992430366072727	0.687343608285465	0.497138654539947			1	0.641158960642254	1	1	0	1	0.37938249264872204	0.970654176068526	0.7518267360563529	0.49111576567101123
LOC101928161	-0.0337692229360567	0.0491395801637199	-0.687210245255387	0.497221487488457			1	0.641158960642254	1	0	1	1	0.6054625650305361	1.0	1.0	0.7238237955213752
LOC105377134	-0.0483221805644223	0.0703123255157923	-0.687250495698212	0.497196486771389			1	0.641158960642254	1	0	1	1	0.6055191133227776	1.0	1.0	0.7238633793259444
ZNF69	0.0375927016129047	0.0550594167100146	0.682766070895681	0.497192900244435			1	0.641158960642254	1	1	0	1	0.3802307170323456	1.0	1.0	0.5661615019226419
LINC01124	-0.0423071975806462	0.0620183446025812	-0.682172312914095	0.497565751746023			1	0.641510116205648	1	0	1	1	0.604670888939154	1.0	1.0	0.7232696222574078
LOC401098	-0.0298958611307674	0.0436029319573201	-0.685638781356043	0.498198118983751			1	0.642278598535296	1	0	1	1	0.605349468446053	1.0	1.0	0.723744627912237
LOC100505784	0.0384215021697107	0.0560423219666322	0.685580126258634	0.498234592627019			1	0.642278796910352	1	1	0	1	0.37972178240217147	0.971878421707054	0.7522998475529622	0.4914952019474087
LINC00536	-0.0499391402951912	0.0728555270004476	-0.685454382821009	0.498312789005987			1	0.642332776498424	1	0	1	1	0.6052363718615698	1.0	1.0	0.7236654603030988
LOC101926916	-0.0462501413091339	0.0674864278476155	-0.685325076229651	0.498393208363556			1	0.64238837355074	1	0	1	1	0.6051798235693282	1.0	1.0	0.7236258764985297
SCN1A	-0.0224401677729903	0.0331482266417634	-0.67696435213575	0.498428572352958	0.0	0.0	2	0.64238837355074	2	0	2	1	0.6037661162632888	0.567469555927167	0.4831519739262997	0.567581873562192
EFHB	-0.0355599082211909	0.0525402870286385	-0.676812218437406	0.498525104829872	0.0	0.0	2	0.642419146965784	2	0	2	1	0.6036530196788057	0.682723027742307	0.5672606844346317	0.5927353191055535
EMG1	-0.0373280426404649	0.0551506054043232	-0.676838311507253	0.49850854744557	0.0	0.0	2	0.642419146965784	2	0	2	1	0.6037095679710472	1.0	1.0	0.7225966975797331
TLR8-AS1	0.0365505392067305	0.0533893128129407	0.684604039291385	0.498841774168079			1	0.642780379946685	1	1	0	1	0.379778330694413	0.972245553349404	0.7525101193292331	0.491597867284859
LOC105377925	-0.0271455007187491	0.0396552536627825	-0.684537311237171	0.498883297891603			1	0.642787048445545	1	0	1	1	0.6050667269848451	1.0	1.0	0.7235467088893915
FRMD6-AS1	-0.0417891828721153	0.0610553896880551	-0.684447074789385	0.498939453554539			1	0.642812567146909	1	0	1	1	0.6050101786926034	1.0	1.0	0.7235071250848224
ERVH-1	0.0546593236341373	0.079865973994989	0.684388117993362	0.498976145268773			1	0.642813007425729	1	1	0	1	0.3798348789866546	0.972367915994371	0.7526152552173685	0.49166899185586876
NHEG1	-0.0459535621091334	0.067156377907576	-0.684276959849994	0.49904532854651			1	0.642855302303066	1	0	1	1	0.6049536304003619	1.0	1.0	0.7234675412802533
FAM212B	0.0404365625000009	0.059494519756739	0.679668693273562	0.499139578762772			1	0.642929879149309	1	1	0	1	0.3806831033702782	1.0	1.0	0.5664781723591947
GUCY2D	-0.0248437118055938	0.0367827268852602	-0.675417890660773	0.499410302093963	0.0	0.0	2	0.643231739419494	2	0	2	1	0.6032571816331147	0.703726347197378	0.5816643011091837	0.5967793174759354
RPL6	0.0469028872668318	0.0686142632532375	0.683573429823554	0.499483319984244			1	0.643278933114949	1	1	0	1	0.37994797557113774	0.972734960221824	0.752878094937707	0.49182701138110846
LOC101929469	0.0457924899193571	0.0674615822279523	0.678793594917838	0.499690321324928			1	0.64349866314521	1	1	0	1	0.3809658448314861	1.0	1.0	0.5666760913820402
AZIN2	0.0270556161232362	0.0400991971783287	0.67471715213935	0.499855485064092	0.0006057993395055	0.133011663406418	2	0.643523907824214	2	2	0	1	0.3815878760461434	0.30254658772861	0.29062187877832096	0.3542980768657967
LOC101929974	0.0425939344264426	0.0623594047734284	0.683039464234785	0.499815890054657			1	0.643523907824214	1	1	0	1	0.38011762044786246	0.973346554909416	0.7531935026021133	0.49204038509413767
MRPL34	0.0262722245331589	0.0389367793080751	0.674740566632081	0.499840606309806	0.0	0.0	2	0.643523907824214	2	2	0	1	0.3815313277539018	0.216456335587642	0.2303001629606266	0.3361619783159192
RPP38	0.0321431754606209	0.0476342654863754	0.674791038182684	0.499808534930359	0.0011449134629624	0.208805266053139	2	0.643523907824214	2	2	0	1	0.38147477946166025	0.330795819088962	0.3120958839299795	0.360661110802156
B3GALNT1	-0.0422234729200299	0.0625933005987259	-0.674568564305576	0.49994991077623	0.0	0.0	2	0.643525426408052	2	0	2	1	0.6031440850486315	0.703220160306939	0.5813751774168112	0.5966134127590854
STX1A	-0.0282346798955767	0.0418574630235643	-0.674543506845639	0.499965835411684	0.0	0.0	2	0.643525426408052	2	0	2	1	0.6030875367563899	0.638677148608871	0.5365084371550228	0.5831138068759798
ZNF772	-0.0402481451612928	0.0593259318824877	-0.67842415423016	0.499922927638263			1	0.643525426408052	1	0	1	1	0.603879212847772	1.0	1.0	0.7227154489934404
GFM1	-0.0758558877056413	0.1124661682252	-0.674477390869664	0.50000785504152	0.0164346445155855	0.544538040744055	2	0.643532671656058	2	0	2	1	0.6030309884641484	1.0	1.0	0.7221216919249038
LOC157562	-0.0673206955057673	0.098621321062872	-0.682618066562399	0.500078436540002			1	0.64357667358805	1	0	1	1	0.6047839855236372	1.0	1.0	0.723348789866546
CCT6P1	-0.0749099880423039	0.109760052927668	-0.682488629006672	0.500159096400863			1	0.64359166857449	1	0	1	1	0.6047274372313957	1.0	1.0	0.7233092060619769
FAM155A	0.0815141936264423	0.11943860456039	0.68247777949572	0.500165857674046			1	0.64359166857449	1	1	0	1	0.3802872653245872	0.973591141792429	0.7532986384902487	0.4921906772742856
LRRC20	-0.0292164473898497	0.0433365126643039	-0.674176245240775	0.500199270124847	0.0	0.0	2	0.64359166857449	2	0	2	1	0.6029178918796653	0.80298998431611	0.648267886242969	0.6165228901886564
RASEF	0.0722962650933764	0.10726712752161	0.673983416576635	0.500321856867335	0.0125195825171612	0.364661004912772	2	0.643702562156563	2	2	0	1	0.38175752092286813	0.244787951846535	0.24975030226567838	0.3421553553257112
LOC100507140	-0.0405448819884606	0.0594458837375916	-0.682046921321507	0.500434404023258			1	0.64372313060778	1	0	1	1	0.6046143406469124	1.0	1.0	0.7232300384528387
MIR1236	-0.0507968695057652	0.0744793042754469	-0.682026638136993	0.500447048156286			1	0.64372313060778	1	0	1	1	0.6045577923546709	1.0	1.0	0.7231904546482696
MRPL45P2	0.0374514091062506	0.0549093967632992	0.682058287176134	0.500427318853792			1	0.64372313060778	1	1	0	1	0.3803438136168288	0.974202481519903	0.7537191820427903	0.4923564241446172
EHHADH	-0.0306533347726357	0.045509819321853	-0.673554306068549	0.500594711967127	0.0	0.0	2	0.643787474992313	2	0	2	1	0.6027482470029405	0.679634801465261	0.5650528307837881	0.5914396221371948
LOC100506459	-0.0606086373475949	0.0888856890584443	-0.681871716241558	0.50054362924977			1	0.643787474992313	1	0	1	1	0.6044446957701878	1.0	1.0	0.7231112870391314
LOC105377105	-0.0426111620043255	0.0625006758829526	-0.681771219308493	0.500606286395572			1	0.643787474992313	1	0	1	1	0.6043881474779461	1.0	1.0	0.7230717032345623
LOC101928885	0.0334889012096831	0.0494595068324377	0.677097354066612	0.500758788796762			1	0.643852796914886	1	1	0	1	0.3811354897082108	1.0	1.0	0.5667948427957475
LOC414300	0.0353080201052891	0.0518018163256409	0.681598110061101	0.50071422561746			1	0.643852796914886	1	1	0	1	0.3805134584935535	0.97444696641887	0.7538768858749935	0.4925224867079855
MMD2	0.0278370999353925	0.0413452256922897	0.67328450792769	0.500766306761329	0.0	0.0	2	0.643852796914886	2	2	0	1	0.3818706175073513	0.222848560889181	0.23526783367502496	0.3378897823576533
OR4D10	0.0413215826612898	0.0610512949375459	0.676833844450979	0.500924885483734			1	0.644009863678252	1	1	0	1	0.38119203800045237	1.0	1.0	0.5668344266003167
CCDC191	0.0360951780107003	0.0536415820857767	0.672895477858605	0.501013789345783	0.0	0.0	2	0.64403051906599	2	2	0	1	0.3819837140918344	0.225019058223255	0.2372916995216317	0.33857610972077357
PRAMEF15	-0.0313143245967735	0.0462726687714902	-0.676734785957863	0.50098733225006			1	0.64403051906599	1	0	1	1	0.6035964713865641	1.0	1.0	0.7225175299705948
LOC101928902	0.0507623719110604	0.0745408268524522	0.681000923313349	0.501086690357818			1	0.644030600500593	1	1	0	1	0.38057000678579506	0.974935848801905	0.7541922935393996	0.4926566928118764
LOC387720	0.0402884173387141	0.0595467746410498	0.676584375586658	0.501082159462498			1	0.644030600500593	1	1	0	1	0.381248586292694	1.0	1.0	0.5668740104048857
MAGEB16	-0.0294879939516126	0.0436028475556708	-0.676285967652989	0.501270321518912			1	0.644219794021834	1	0	1	1	0.603483374802081	1.0	1.0	0.7224383623614568
LINC01234	-0.0445310987586516	0.065471672389543	-0.680158259799761	0.501612520934462			1	0.644513603737588	1	0	1	1	0.6040488577244967	1.0	1.0	0.7228342004071476
LOC105371622	-0.0392416148605768	0.0576864849521475	-0.680256647516811	0.501551110179581			1	0.644513603737588	1	0	1	1	0.6041054060167383	1.0	1.0	0.7228737842117168
PLG	-0.0339828606524017	0.0505769473985223	-0.671904146065457	0.50164472075572	0.0	0.0	2	0.644513603737588	2	0	2	1	0.6025220538339742	0.673281253613548	0.5605057036219313	0.5899171487703613
SNORA33	-0.0755533366935399	0.111810995105156	-0.675723676571195	0.501624979972561			1	0.644513603737588	1	0	1	1	0.6033137299253563	1.0	1.0	0.7223196109477493
SLC22A31	0.0350725773876393	0.0522055389710994	0.671817168807609	0.501700097346542	0.0	0.0	2	0.644537923826825	2	2	0	1	0.382040262384076	0.213490257060606	0.22861798875045997	0.3360135802939912
C1QTNF1-AS1	0.0557203137230777	0.0819621628351982	0.679829714048846	0.501817619946135			1	0.644642074032214	1	1	0	1	0.38062655507803667	0.975791112516087	0.7545339851758398	0.4927987841073776
AGGF1	0.0261283590757498	0.0389135842113903	0.671445707334814	0.501936635471901	0.0	0.0	2	0.644748126802142	2	2	0	1	0.3821533589685592	0.381101420750868	0.34828891342059615	0.37199402530417025
LOC100131373	0.0313688205645173	0.0465067571305254	0.674500276948528	0.502397094263553			1	0.645292723340839	1	1	0	1	0.3817009726306266	1.0	1.0	0.5671906808414386
